-4.168446012071637397e-02,7.211489835137048499e-02,7.110346920198240550e-02,-2.675874506109893315e-199,-4.341458561971542321e-223,-2.253004449539908637e-246,-1.221243313370750855e-282,-1.330412849266695683e-286,-4.993745944870301899e-212,-1.263203703325086751e-210,-1.250527335958784014e-01,-1.373361477964348813e-267,-8.199226676580488844e-204,-4.168407961437627790e-02,-1.207356046568891522e-243,-4.431850608266545075e-199,-2.383619636070346957e-224,-2.549470215733621553e-141,-4.168399961818604338e-02,0.000000000000000000e+00,-2.501036214987902295e-01,-2.201493930268480263e-163,-3.606883749211007264e-251,-5.532677192168111696e-235,-9.124333715021032415e-145,-8.914482462262914841e-229,-2.505057642722365958e-169,-4.266900964340281947e-203,-8.564454407794954116e-116,-1.662591056095743754e-137,0.000000000000000000e+00,-3.332564520809838996e-284,-8.295568342673931284e-02,-1.980499656294672744e-166,-1.250468341178820608e-01,-3.379930173064100568e-263,7.957924547385455405e-01,3.150601800343885706e-02,2.948315970466268768e-02,-1.667363494034704297e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.711508708248338200e-86,-4.772606807877084894e-176,-3.447724604834741715e-201,0.000000000000000000e+00,0.000000000000000000e+00,-2.519734793790357375e-322,-5.353083426209577639e-137,-1.222845975617961236e-192,-3.549114593521131171e-273,0.000000000000000000e+00,-1.161529002712673632e-263,-1.294778519714147540e-206,-4.618757851138567612e-72,-3.308502674553896064e-183,-1.250522386039607248e-01
-1.056511950924437920e-01,-5.680513974819054401e-86,1.389848812095032526e-01,-1.211478736614557584e-188,-1.187086937171436702e-150,-1.565091717699086201e-178,-8.695072162945918781e-02,-8.692491059672342868e-02,-6.318735611713888261e-249,-6.609542969123787154e-150,-2.608748991196363498e-01,-5.160572202763197342e-192,0.000000000000000000e+00,-6.688488557192369139e-187,-3.369654755059040499e-168,-7.144361225249508278e-251,0.000000000000000000e+00,-1.017360229574312543e-225,-5.687597754484969203e-84,0.000000000000000000e+00,-2.323159933576136881e-211,-1.714762896900396317e-166,-1.304277327756635518e-01,-5.966039948342086514e-249,-6.375478738927401770e-108,-4.242500250630634237e-247,-4.347635235206178533e-02,-1.611821364989997649e-125,-1.886392124560126502e-83,-2.089690304114678387e-103,0.000000000000000000e+00,-3.618448218448088879e-222,-4.347556965053234190e-02,-5.210432731509016810e-141,-4.347550837148729530e-02,-2.233636047203290739e-143,3.045356371490280656e-02,7.009719222462202914e-01,6.133909287257019449e-02,-5.056895583086111175e-117,0.000000000000000000e+00,-7.255261237976025043e-303,-4.189886212086218612e-309,-1.071171799394295605e-216,-1.323461698729397537e-255,-5.531343023328794009e-200,-1.821965382737018763e-224,-2.701631967161151583e-165,-4.347547181143367190e-02,-1.046018009719649245e-229,-1.854835102049244957e-99,0.000000000000000000e+00,0.000000000000000000e+00,-3.013872274142882324e-91,-8.701709864375503645e-02,-4.026495022967701985e-72,-3.684558186964585817e-144
2.737597911227154235e-01,6.827676240208876979e-02,0.000000000000000000e+00,-2.687234522205261180e-265,0.000000000000000000e+00,-2.282932199516185821e-179,-1.213242421897140251e-318,-3.589904868461709640e-213,-1.333333358835449567e-01,-1.128105105208820786e-307,-2.836383842386874409e-77,-1.333333371272166223e-01,-6.666666794485491543e-02,-9.541545454376843159e-317,0.000000000000000000e+00,0.000000000000000000e+00,-1.827735403876859293e-214,-5.612181006202548323e-185,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.125781140548997228e-171,-6.294778876809657445e-95,0.000000000000000000e+00,-3.999999861701420412e-01,-1.778636325028487559e-320,-2.230740726759793052e-243,-2.055892183824173611e-247,-1.333800652445653819e-251,0.000000000000000000e+00,0.000000000000000000e+00,-4.469484713103211319e-246,-7.645767731428065531e-242,-6.666666797450784832e-02,-6.008031684002468645e-201,-6.666666796427929420e-02,1.216710182767623966e-01,3.250652741514360039e-02,5.037859007832897751e-01,-2.320466676465780007e-311,0.000000000000000000e+00,-5.975964421506379919e-73,0.000000000000000000e+00,-8.429806760848279199e-293,-2.426874587756379980e-240,-3.069972106286791927e-212,0.000000000000000000e+00,-4.290535873055630121e-274,0.000000000000000000e+00,0.000000000000000000e+00,-5.043295641387233614e-244,0.000000000000000000e+00,-1.333333369354542108e-01,-8.628293445997520179e-216,-3.917282762958429876e-235,-1.325505803602900160e-178,-1.249815649541802665e-225
0.000000000000000000e+00,-1.147989986792883738e-219,0.000000000000000000e+00,-2.930774550588605720e-282,-2.324570486997465379e-01,6.830355928977349667e-02,-4.526513466670519347e-291,-2.554696082880366083e-289,0.000000000000000000e+00,0.000000000000000000e+00,-3.575364458615114134e-262,-2.999991578554215832e-01,-6.459542909188049930e-30,-1.549853146676428245e-177,0.000000000000000000e+00,-3.446138926291378571e-299,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.832319460209014996e-192,-4.993046594841049144e-133,-1.137210051259816142e-246,-4.743823671748066461e-133,0.000000000000000000e+00,-1.856145132571560300e-194,-3.538437979780699594e-272,-4.936337757130277146e-81,0.000000000000000000e+00,0.000000000000000000e+00,-1.207688574247253692e-293,0.000000000000000000e+00,0.000000000000000000e+00,-2.133049375416247355e-318,0.000000000000000000e+00,-1.000035870215383732e-01,-2.999979925396160652e-01,-1.741768518701864645e-309,-1.591563302927233348e-178,0.000000000000000000e+00,0.000000000000000000e+00,8.029746852652472899e-01,3.004595263343937811e-02,3.113358892786252316e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.903216635085455187e-175,0.000000000000000000e+00,-7.760206952969562148e-193,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.402765930837150827e-272,0.000000000000000000e+00,-3.547072853665195887e-126,0.000000000000000000e+00
-8.188229542846308716e-92,-1.785729975036430273e-01,-2.345678147691919264e-183,6.965620328849028708e-02,-2.211634712750795206e-244,1.332137518684603783e-01,-4.445050049917136639e-216,-4.771267107603343703e-127,-8.913955843821333343e-84,-1.327066007197454413e-191,-1.445397946645385967e-86,-1.428572888624516646e-01,-6.561247050877997453e-255,-1.216466930248150556e-266,0.000000000000000000e+00,-7.170246307617636721e-207,-3.295793666738943532e-229,-2.482951461898802294e-125,-4.637938523087497670e-308,0.000000000000000000e+00,-2.473438345407966543e-148,-1.428621976694147144e-01,-1.111196654247451885e-263,-1.813875897621294679e-250,-3.445663007723728834e-218,-1.525154932578929111e-264,-1.454945615015529000e-104,-3.683428546139253160e-220,-7.176744813521483449e-202,-9.194319676561006437e-124,-2.809492646739094522e-158,-1.381866822517225219e-173,-7.247011885266550294e-128,-1.133530432873871205e-299,-3.824111814409821052e-278,0.000000000000000000e+00,-4.795829214990367416e-271,-4.159923208212182555e-136,-1.781851602603669397e-96,-2.238496845100313613e-288,0.000000000000000000e+00,-2.743835040638840050e-115,3.031390134529148017e-02,7.048729446935725340e-01,6.194319880418534818e-02,-1.580183190367448678e-172,0.000000000000000000e+00,-6.084823758211637801e-109,-1.257203399651514786e-187,-1.260571513088347222e-125,-2.970659764343748845e-225,0.000000000000000000e+00,-4.321704263240040993e-245,-4.285645785653325324e-01,0.000000000000000000e+00,-1.587697808334117015e-89,-1.071429373991581169e-01
-7.537319748884189974e-155,-8.211333241259370994e-157,-2.842578999966454673e-62,2.827213822894168449e-01,6.774658027357811918e-02,-2.937299164085927191e-222,-1.161262768057133736e-191,-2.608785507039290307e-88,-1.415496253912162094e-142,-5.499611406661506655e-205,-2.192043053267628954e-190,-1.742838261087086715e-217,0.000000000000000000e+00,-5.946894983713158986e-272,-2.102209141552176275e-210,-4.761644317349844613e-02,0.000000000000000000e+00,-2.380794647954582177e-01,-4.584300694351510923e-221,-5.041433816215776493e-265,0.000000000000000000e+00,-2.597124155537233936e-197,-3.581654810675018933e-163,0.000000000000000000e+00,-5.549288614345494631e-189,-4.518344478471785057e-252,-8.993809939419615482e-52,-3.778395622095000955e-217,-4.761634786782788231e-02,-3.468538342059555363e-84,0.000000000000000000e+00,-9.523272591683494548e-02,-2.248072891529624397e-152,-4.952541346523605428e-312,-1.409389288452600051e-151,0.000000000000000000e+00,-1.428494506046981971e-01,-8.575245804359273717e-169,-1.523899105433798189e-276,0.000000000000000000e+00,-4.761634902255772878e-02,0.000000000000000000e+00,1.174226061915046859e-01,2.850971922246220425e-02,5.035997120230381041e-01,-3.458459520888725809e-323,-3.932686617350286147e-280,-6.729990847289559774e-177,-3.957662966705315436e-285,-8.216420096036091351e-280,-3.199812696831312355e-317,0.000000000000000000e+00,-1.663950041898008088e-99,-9.120646803225408831e-222,-2.720938300267123553e-270,-3.809892186191244923e-01,-5.563816321018405279e-259
1.960297766749379555e-01,7.331378299120235031e-03,5.977893074667268644e-03,-7.697088904062268644e-02,-2.071520891469677364e-185,-4.611980980706376076e-01,-3.365311568988828732e-250,-2.370556456396647749e-01,6.835100383487480169e-02,-2.451834290402213183e-136,-4.750851891127193541e-219,-4.720332704442230610e-284,-1.235164114603116360e-322,-4.282585242896663717e-208,-7.040693220540058668e-177,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.697148765972763873e-02,0.000000000000000000e+00,-5.135812388519757827e-320,2.016692984434919900e-01,6.541845251522670872e-03,8.346492217459960256e-03,-4.900365730760040002e-248,-5.331279061983687931e-229,-2.768193008367279066e-283,-3.767453639446219961e-254,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.026844123618317117e-01,7.331378299120235031e-03,5.977893074667268644e-03,2.027972027972027858e-01,9.248815700428604514e-03,6.880216557635912902e-03,0.000000000000000000e+00,-1.571741749864704732e-245,0.000000000000000000e+00,-1.904486302660620534e-167,-6.642933919948694221e-193,0.000000000000000000e+00,0.000000000000000000e+00,-7.697148617630880651e-02,-3.664139049252436746e-319,-3.127942316469831378e-201,-3.662557332647858324e-292,-4.022261966548748486e-283,0.000000000000000000e+00,0.000000000000000000e+00,-1.432141130957629069e-198,0.000000000000000000e+00,-5.884199903258245335e-197,-2.275199878604666433e-268
5.998080614203454841e-03,1.789827255278310936e-01,1.367562380038387683e-02,-5.353246341851244927e-02,-5.408306981765152038e-02,-4.795837206406731600e-247,7.269673704414587878e-02,-3.949322481359405389e-05,1.314779270633397446e-01,-1.892822539399236503e-01,-2.430795089648463444e-162,0.000000000000000000e+00,-2.182457915089397976e-143,-6.638056806746907784e-302,-2.063796754270931375e-44,-7.219824066805293238e-216,-4.266369560258903691e-210,-1.081484429251744900e-01,-9.400097552469369056e-192,0.000000000000000000e+00,-1.825035172707315194e-159,6.717850287907869457e-03,1.789827255278310936e-01,1.367562380038387683e-02,-2.248175715633340732e-108,-1.136425405383276772e-187,-1.453666039199166276e-87,-1.595154217435041174e-213,-2.706854722270017263e-02,-2.446094825142671944e-63,0.000000000000000000e+00,-1.596410228111670069e-200,-1.312902772736901949e-248,7.917466410748559905e-03,1.770633397312859902e-01,1.751439539347408869e-02,9.117082533589251220e-03,1.698656429942418389e-01,1.631477927063339564e-02,-1.349878693321203000e-230,0.000000000000000000e+00,-1.351674287739526026e-01,-1.548820409058500448e-209,-3.256876581472803651e-280,-3.531460929159658881e-169,-2.704144366812209418e-02,-2.989730162620546292e-119,-1.702201892484071316e-163,-1.782736902343920022e-75,-1.622870708395733330e-01,-2.494537476009295803e-198,0.000000000000000000e+00,-5.408291184189736867e-02,-1.285026719447704467e-35,-2.704141742207669813e-02,-1.622254569056020002e-01,-1.590223553530410368e-178
2.880658436213991841e-02,4.997060552616108473e-03,1.278659611992945255e-01,-3.093481126900545044e-246,-1.204459421389156984e-146,-3.386820002241745060e-320,2.757201646090535196e-01,7.319223985890652151e-02,-9.090925851701824045e-02,-5.229066908123406617e-199,-1.815007501274801524e-164,-1.114428080214650184e-187,-9.090723674807496546e-02,-2.905866644219213624e-167,-2.049461936475006020e-158,-1.776758773444073315e-242,-3.821028101060269033e-278,-3.486652283825661705e-196,-1.061802263949667467e-184,0.000000000000000000e+00,-6.724919897675282689e-262,3.262786596119929272e-02,-3.562883899829991652e-01,1.308054085831863722e-01,-1.625045428492137762e-121,-4.054617388572296489e-252,-1.067975242237271280e-288,-9.090772932313410937e-02,-3.322017825460165370e-163,-4.545463652979902375e-02,-4.545445758342154391e-02,-4.156417703490813554e-244,-3.129823386525358018e-192,2.910052910052909891e-02,7.054673721340387615e-03,1.175778953556731315e-01,3.145208700764256377e-02,-2.656749991344829476e-01,1.263962375073486299e-01,-2.234168097288997010e-158,-1.189642475372933842e-193,-4.233838922431447442e-195,-7.280300204998351843e-228,-3.018288476838759326e-157,0.000000000000000000e+00,-1.297496753635405779e-242,-6.042584165602256723e-156,-6.139320674406636296e-200,0.000000000000000000e+00,-5.813589963361062562e-147,-9.621334536349278241e-43,0.000000000000000000e+00,-2.464907709586701457e-176,-6.139770663677096465e-115,0.000000000000000000e+00,-2.101541256153254844e-178,0.000000000000000000e+00
-4.890482982270188688e-205,-1.759199649848835534e-110,-2.241440328624539248e-180,8.019039847681218580e-01,2.986536107711138324e-02,2.991976064191486512e-02,0.000000000000000000e+00,-4.762265554502862624e-02,-4.864025149795274311e-239,-4.301407318359395601e-233,6.987624099007208600e-02,6.843465252277981803e-02,0.000000000000000000e+00,-1.483443127944784341e-236,-7.795373793563517093e-264,-4.534811864416241525e-269,-4.761799171116047613e-02,-1.192021108389015185e-244,-6.114804143120947605e-273,0.000000000000000000e+00,-9.306018846050904710e-294,-1.420137668457555484e-64,-1.806225384201018495e-126,0.000000000000000000e+00,-6.596021194662698360e-139,0.000000000000000000e+00,-1.904712817615577536e-01,-7.346113868319742491e-319,-2.804947433900471302e-97,0.000000000000000000e+00,-4.270101261363552066e-145,-3.231388550414398967e-147,-3.041013773030798116e-316,-3.089953661721987038e-249,-5.588466448192485126e-242,0.000000000000000000e+00,-2.823294908846811991e-203,-7.955940985201865193e-286,-2.380850315295143238e-01,-7.324247295580764363e-286,0.000000000000000000e+00,-1.736307268851158260e-232,-1.904741375007614756e-01,-5.787643451480958379e-154,-1.195638862935816637e-321,-1.389076937198902467e-272,-2.813789485053291689e-73,-1.904928912986479927e-01,-6.531927410953225746e-34,-5.373943660804490932e-94,-7.394157271412109654e-268,0.000000000000000000e+00,-9.523601065332931714e-02,-2.302164231869572476e-127,-2.888405555198799668e-216,-4.039250681503776986e-120,-3.421134937299930291e-183
