3.412454554112861871e+01,2.954010918129328545e+01,3.228269388736426748e+01,1.838252788970225993e+01,2.395334094186164364e+01,2.754157617896562726e+01,3.037488635733851439e+01,2.979976070442686620e+01,2.438326433590317777e+01,1.865624293487133656e+01,1.627861098741695756e+01,2.758844780469926050e+01,4.071865431932066315e+01,2.792101828502231342e+01,2.179487617064073746e+01,3.004874070298203392e+01,2.649439560402127114e+01,3.717418518438368125e+01,3.799288283155321011e+01,2.486285172374627095e+01,2.559155999745232535e+01,3.633985674937419930e+01,3.245828544651841696e+01,2.291200736619961376e+01,2.465367835061655555e+01,2.100863523723677773e+01,2.916384582700407080e+01,2.858408853487578938e+01,2.879131679381820064e+01,2.663218851878248827e+01,3.105312930064756927e+01,3.187073449107913703e+01,2.511725791156467125e+01,2.574336605310867654e+01,2.665944177233597756e+01,3.707810120303368251e+01,2.946332655584503968e+01,2.625587938777297126e+01,3.082998789167920251e+01,2.671188599119827956e+01,2.828091925918687721e+01,1.829931952395589434e+01,1.946584545193252325e+01,2.599540863963299486e+01,2.862525809669569199e+01,3.383616310733686561e+01,2.912476211500909784e+01,2.421472938536019015e+01,3.001129356896578315e+01,2.828592648488534778e+01,2.811671444350534799e+01,3.592520859660564270e+01,2.904857546711091842e+01,3.096582417131401854e+01,2.353494153803340083e+01,2.166765770344599673e+01,2.561293024447894950e+01,3.538041347843698503e+01,3.487571246517105550e+01,2.794774969708421963e+01,2.729317966793368910e+01,2.321802705849372117e+01,2.020194231337987745e+01,2.607836222253928682e+01,3.258485001536757153e+01,3.016796108556733103e+01,3.491913081246314476e+01,2.183127754712676349e+01,3.200099581074047705e+01,2.834103153254740093e+01,2.650629678562333780e+01,2.029614352926367005e+01,1.883968518210247112e+01,2.841093760844945137e+01,3.953811773290535569e+01,3.292394935118015553e+01,2.638079729312028476e+01,2.249323519351164435e+01,2.579495049379987748e+01,3.761822463332477895e+01,3.278370680261138403e+01,3.259643875566369076e+01,2.853822986345691604e+01,3.704549124520384140e+01,2.795713283057852649e+01,3.030010243181840579e+01,3.021694180110976902e+01,2.188278888357588414e+01,3.112049961149407906e+01,3.124297143764715301e+01,1.894593193613377125e+01,2.020999166290435767e+01,2.971561007133538368e+01,3.445592197183857763e+01,3.492311927407710215e+01,3.128177395764090463e+01,2.388456873590447316e+01,2.395349009972317589e+01,3.095993205427339134e+01,2.266321213803346168e+01
2.252002083299908719e+01,2.269695317910069932e+01,2.504432388445997049e+01,2.843398685036360973e+01,3.156627315770830933e+01,2.791347221310882887e+01,2.552272712278287159e+01,2.547846247649633256e+01,2.995481819668125567e+01,2.591211779543997551e+01,3.199965991133069920e+01,2.699957380774911186e+01,3.591467894652534198e+01,2.638944353268438547e+01,2.952152807941149248e+01,2.665427504125699087e+01,3.313143115955433160e+01,1.804252499689316735e+01,2.134941926307340410e+01,2.169661288660190834e+01,2.348140851931253437e+01,3.417561523550728708e+01,3.217428159542985355e+01,2.721560308130083783e+01,2.721749245598381250e+01,3.126338664579103721e+01,2.460778895876145000e+01,2.852273940584736422e+01,3.439189991775617727e+01,2.852221506263658668e+01,3.756465687112477525e+01,3.217096502604183428e+01,2.965239277556429798e+01,2.421755702353190287e+01,2.565031905789508571e+01,3.399821265538100334e+01,3.447899304234346118e+01,2.213224776757428458e+01,2.656473639775486362e+01,2.334557955022612674e+01,3.382513012303234490e+01,2.552111276901280590e+01,2.186923025759227457e+01,3.039301830765664647e+01,2.965186336342694418e+01,3.130349808989637950e+01,2.630706391253384879e+01,2.917194288182382778e+01,3.000203404524519968e+01,3.278400853166149886e+01,1.765213468648899919e+01,2.695672906314726802e+01,2.595940196528222543e+01,3.282449930993246312e+01,3.025859203000751307e+01,1.865439524231763002e+01,2.343718379836918331e+01,3.069485941399418394e+01,3.652065234980066322e+01,2.304246476054579418e+01,2.308540892381287435e+01,2.695760277627227097e+01,3.087163440577524298e+01,3.156599921192013980e+01,2.439347081403361983e+01,3.134598448511386692e+01,2.791152315168591258e+01,2.456645552720889114e+01,2.213056923034960732e+01,2.317787793306060351e+01,3.282527991630006881e+01,2.939159147541236550e+01,2.600091324622476208e+01,3.391422284421415867e+01,2.843386166624464906e+01,3.256427272872191736e+01,3.043604904287414925e+01,2.752262293086298683e+01,2.330421765333635875e+01,1.799960548747608868e+01,3.751817464682554970e+01,4.082383172580627217e+01,3.100107314061491692e+01,2.282737361766551487e+01,2.513048989943839828e+01,2.169628519952991752e+01,3.221512978440920705e+01,2.517526148484269299e+01,2.813052202889736719e+01,2.491309613414089696e+01,2.352163781247026009e+01,2.365199941645039416e+01,3.208610178028506255e+01,2.391524764654285207e+01,2.808755981030937576e+01,3.517084519778741480e+01,3.230243077448863431e+01,2.469574545107550989e+01,2.895638820788186862e+01,3.021755784993454697e+01
3.959999972892393316e+01,1.893333373650556695e+01,2.440000051789661839e+01,2.306666640622146147e+01,2.453333320098441206e+01,2.746666664101321587e+01,2.786666679893433596e+01,2.246666700454414567e+01,3.013333346323461370e+01,3.259999975942850625e+01,2.499999986800228413e+01,2.806666700309167695e+01,2.719999994493459639e+01,2.620000018821452414e+01,3.480000039863661243e+01,3.713333347995887834e+01,2.079999973883765563e+01,3.253333293711311569e+01,2.739999961530764239e+01,3.239999990281184239e+01,2.846666643249170292e+01,1.826666697511882731e+01,1.973333332766669201e+01,3.153333321796927891e+01,3.639999995631507090e+01,3.266666674097496781e+01,2.166666695637681528e+01,2.980000044550857652e+01,2.679999995200838470e+01,3.326666644462419953e+01,3.346666677258726708e+01,3.313333370399888622e+01,3.313333328911193831e+01,3.193333360095012097e+01,2.146666657959655922e+01,2.893333305355125873e+01,3.239999972716549337e+01,1.966666641081550182e+01,1.313333351739447252e+01,3.459999989028328571e+01,4.279999997725432337e+01,2.980000014267823971e+01,2.220000005230166806e+01,1.939999996818680827e+01,2.406666694617254265e+01,2.833333290124316051e+01,3.666666631096523332e+01,3.346666626352423179e+01,2.966666655733531499e+01,2.926666641339671315e+01,3.033333289292675161e+01,3.779999971921098734e+01,2.946666675656870993e+01,2.593333312484311648e+01,1.599999989783890975e+01,1.280000011287779138e+01,2.453333331217817204e+01,3.299999988093586722e+01,3.233333350349813173e+01,2.860000007986080917e+01,2.353333353600218913e+01,2.059999984320871036e+01,3.199999960358954709e+01,2.826666647014651090e+01,3.580000012292394018e+01,3.480000016054023604e+01,2.426666679553439465e+01,2.713333346357987352e+01,3.093333373420099619e+01,2.926666682897660721e+01,2.099999997290530018e+01,2.533333325410962900e+01,3.406666637478559778e+01,3.860000008470135668e+01,3.360000018713166270e+01,2.519999985603365289e+01,2.353333315569355477e+01,2.800000001026026553e+01,3.166666614125222168e+01,3.446666634455935707e+01,3.013333333898023980e+01,2.213333325313281463e+01,2.979999989743358313e+01,2.986666666651013458e+01,2.393333343520745160e+01,2.100000038355148746e+01,2.680000011020331385e+01,3.566666644907205352e+01,3.306666674666170280e+01,2.706666657659595998e+01,2.466666659500241110e+01,2.686666687453296731e+01,2.706666653656880328e+01,2.233333363875628308e+01,3.406666693430345561e+01,3.373333340746081177e+01,3.319999984955892103e+01,2.313333334035883837e+01,2.213333308636309127e+01,2.286666651007886486e+01
1.869998190178250042e+01,1.500008188621259109e+01,3.719993516021752100e+01,2.970008432970335122e+01,3.779996021324010513e+01,2.300003847013282865e+01,1.910005390063784247e+01,1.920007332501558039e+01,2.750002306870661428e+01,3.779997608968309919e+01,2.609999703322012365e+01,2.389995646588015887e+01,3.149991910962096497e+01,3.710001514417507451e+01,2.870007693017331718e+01,1.749999359777158503e+01,2.959992416551816774e+01,3.719999522213065291e+01,2.639997666064294535e+01,3.609994516858208158e+01,3.560007505459803667e+01,2.799990067049753861e+01,2.490003084581389103e+01,2.280002421928686829e+01,3.440000237176096221e+01,2.829995104223011637e+01,2.179994473105126929e+01,2.959992083947647501e+01,2.579995086139273752e+01,1.709995481652105553e+01,2.809993334699687395e+01,3.370003169151713251e+01,2.570007425071831264e+01,3.049996258180691200e+01,2.979993252350207200e+01,3.469991453383039470e+01,2.980001889979300245e+01,2.749996459111855884e+01,1.999998455864959368e+01,1.720012193922257637e+01,3.439996795232702453e+01,3.869994668748557132e+01,1.920003896770695562e+01,1.640013323130996881e+01,2.890000231586993351e+01,3.359999060960065975e+01,4.340003105645934767e+01,3.310009212498210474e+01,3.459997688342463817e+01,1.380002337298063964e+01,2.790001721448815530e+01,2.570004925706141563e+01,2.749997944745256362e+01,3.110001155680530616e+01,2.610002256495106110e+01,1.709995775118878569e+01,2.129993707409628101e+01,3.540003334956582393e+01,2.170008298832780369e+01,1.710011739688224708e+01,2.269996371359265552e+01,3.009992717378068861e+01,3.390003605852258772e+01,2.349998997575875492e+01,3.240009484164940545e+01,2.259993188884981308e+01,1.759994723671085737e+01,2.999998314473259597e+01,4.049995598913869799e+01,3.699993126615356687e+01,4.029995192175969976e+01,2.580001148746631046e+01,2.570003309452274820e+01,2.120001396646267011e+01,1.950002699814269391e+01,2.309995966686360802e+01,2.859993206605091132e+01,2.770003748884363048e+01,3.100005005474313791e+01,2.540005764510817698e+01,2.329997607331084097e+01,2.009998005120106868e+01,2.700003105633330591e+01,3.249996129240226850e+01,3.330008222110876659e+01,4.029992274393640628e+01,2.380005356446946152e+01,2.110004210515345235e+01,1.980002210009409680e+01,3.399999460801122808e+01,3.109992747762646204e+01,2.269994726055980649e+01,2.439994964363035734e+01,2.380008416293511786e+01,2.370010489665540376e+01,2.809997969434230924e+01,2.259995345214944251e+01,3.210001663325920873e+01,3.379996972134633637e+01,2.159999671301319424e+01
2.432143015871424652e+01,2.864282475567638997e+01,2.928569543137066233e+01,3.385714810234327388e+01,3.314284608993532544e+01,3.132143899531703468e+01,2.903572720249174566e+01,2.946431502428175619e+01,3.164290016967524366e+01,3.100003119585579725e+01,1.803572947650424041e+01,2.496426767591833240e+01,2.928570057602005861e+01,2.650001882600045278e+01,3.017858570884193981e+01,1.928569144577503636e+01,2.149999327063694565e+01,2.596429845731289632e+01,3.049998320006421437e+01,3.132140971969342402e+01,2.878569100903094835e+01,2.714286584467416930e+01,1.875002965825925116e+01,3.135716256593260454e+01,3.325003864672650877e+01,2.739284165118310455e+01,2.710716881060179873e+01,3.474999630983528931e+01,3.271429278901832305e+01,3.074999672225070668e+01,2.621431017433577892e+01,2.496430308002947385e+01,2.003574479461776647e+01,2.196423994770242061e+01,2.657140401919284756e+01,3.424998416463317596e+01,3.582141228572254477e+01,2.592854498952294406e+01,2.525001221435858056e+01,2.953572888593981105e+01,2.864284105145410919e+01,2.896430761215328431e+01,3.435711830876156370e+01,3.250000020152011615e+01,3.271427387923080943e+01,3.835710917045062729e+01,2.196431293072085822e+01,3.360713755598004582e+01,2.664286127395626025e+01,2.525000561524490905e+01,3.007144056499959817e+01,3.203573716952656980e+01,2.853574199202909156e+01,2.124997887248131789e+01,2.028568021241570207e+01,2.735714647097096019e+01,3.196430207864770878e+01,2.896426640639930739e+01,2.521431613089327683e+01,3.074997366084743433e+01,3.214281458357327637e+01,2.221426856333578215e+01,3.242859438218051338e+01,3.485713740923367254e+01,2.914289955843640811e+01,2.775003468349050451e+01,2.674997943805151479e+01,3.149998825953677795e+01,3.067858176088525113e+01,2.600000269166708122e+01,2.564286378726408699e+01,2.882139863828133031e+01,2.739284113406253596e+01,3.210716609392293464e+01,2.342853952088175262e+01,2.742853786290623219e+01,3.624998934280675655e+01,2.357143220097711023e+01,2.471428328418698683e+01,3.307144799779194955e+01,3.267859809995440656e+01,3.546429537493490614e+01,2.871424425779481027e+01,2.153572843011189875e+01,3.214288472182095546e+01,2.339285504373674840e+01,3.007144141586164565e+01,3.178566488838982806e+01,2.549999589136872302e+01,1.532143122826447978e+01,2.524999894323379834e+01,2.696429217365971098e+01,2.778570746132564651e+01,2.867859428496386087e+01,3.078573890249079170e+01,2.603572628287518143e+01,2.371425532035051020e+01,3.214285412402238507e+01,2.907144594696469753e+01,3.239288435647198838e+01
2.918219952787143257e+01,3.149985567930787411e+01,2.845450737087205795e+01,2.545564193728852231e+01,3.077133574634020974e+01,3.431815185156101222e+01,4.045379133288000162e+01,3.295449834333352612e+01,2.686308443942023061e+01,2.495382104708422943e+01,2.663694219442801625e+01,3.204592535274554876e+01,3.099964119667754758e+01,3.090794209473414611e+01,2.840926259779346452e+01,1.977261020966909300e+01,2.863735732674104639e+01,3.272769192093850421e+01,3.386237162521884159e+01,2.336435998841474770e+01,2.577311157142483111e+01,2.418203396284675577e+01,2.577310362785296505e+01,3.458999185859058656e+01,3.258982545406489351e+01,1.763623416044512382e+01,2.868268606646374508e+01,2.945549138650461174e+01,2.695395991782580225e+01,3.222666729046531486e+01,3.449908670600275684e+01,2.777255897308206301e+01,2.063654317891074896e+01,2.854602428784403401e+01,2.395441506370018558e+01,3.645508864299134189e+01,2.977257424328586310e+01,2.454558823482295793e+01,2.454635332339099918e+01,2.804666128154472204e+01,3.091012316825404227e+01,2.627363513104932125e+01,3.054448335577170681e+01,2.804572417153244501e+01,2.509084347673010384e+01,3.313609771301798901e+01,2.845452638127607869e+01,2.931709603483318816e+01,3.109038562567074138e+01,2.995381484309313436e+01,2.313714369280696559e+01,2.895519332308309401e+01,2.840896393105173701e+01,2.968098784086582498e+01,2.477340574889857550e+01,2.740895239736554601e+01,3.009170587190880397e+01,2.381852842749632515e+01,1.990974747708911252e+01,2.113766502457048446e+01,3.745489083174213363e+01,3.195380904440373371e+01,3.459062897927218216e+01,2.636407235372575641e+01,3.059102253218088663e+01,3.081701512061341575e+01,3.863492690834454635e+01,2.831869483995675196e+01,2.800063623779476885e+01,2.809063638026614029e+01,2.581819613586288042e+01,2.231894482084396358e+01,2.009084342924953503e+01,2.936421513074219547e+01,2.713590381896845827e+01,2.595374436178013866e+01,2.536270795446026938e+01,2.636234300416129273e+01,3.159099793403295919e+01,2.831884271528589281e+01,3.313635392702450844e+01,2.913593189788992888e+01,3.118170260932877724e+01,2.790878818613125034e+01,3.018071165212961304e+01,3.550051486632317932e+01,3.095553996500813909e+01,3.336449484472912985e+01,2.949965986850738275e+01,2.540868479539495439e+01,1.881819159868173941e+01,3.695460820568774807e+01,3.350010423336799192e+01,2.772744889332869533e+01,2.522719762611323446e+01,2.786342767173337975e+01,3.104577429795742560e+01,3.377315021215530066e+01,3.140938818501796703e+01,2.859109341250453440e+01
3.917658985244243297e+01,4.215394673130879966e+01,4.007194138083344370e+01,2.554509378038020984e+01,1.938611914508148715e+01,3.124286554869513211e+01,3.430473898128234111e+01,1.422839805722606066e+01,1.997861374522661038e+01,2.654194957277394451e+01,3.538422719165125585e+01,3.823091809502721361e+01,2.014827452295399013e+01,2.145804881995320912e+01,3.561891667891040214e+01,3.047504058682564221e+01,3.186429892477259429e+01,2.029404966809690336e+01,3.291359962233337910e+01,2.770028846938129519e+01,3.524223650388971407e+01,2.616085765126065610e+01,2.216023566849159110e+01,1.790981972167357839e+01,1.930851509978785785e+01,3.260192996027063117e+01,3.221644981939655850e+01,2.993749303183275856e+01,2.169210782357623657e+01,2.576216519294273510e+01,3.130977271970098030e+01,3.292428842159509372e+01,2.677977920439046144e+01,2.555201225904277251e+01,2.799057031033190412e+01,3.899370962616364977e+01,3.601194972761785351e+01,2.138925971878987653e+01,2.414325209607524059e+01,3.130285307660991734e+01,3.608829343901373221e+01,2.444295745804571496e+01,1.822902654474286877e+01,2.645553221535925559e+01,2.623028010642476815e+01,1.499055634346494159e+01,2.831983469737071601e+01,3.339870314974073295e+01,3.494189937116681222e+01,2.886241392405208472e+01,2.324286532125827520e+01,2.183284981962935234e+01,3.106565350211217691e+01,2.823845946775977467e+01,3.570658189282096373e+01,3.592050977272405277e+01,3.000691782254918394e+01,3.945176184642838280e+01,2.932172144918451195e+01,2.276971580938139894e+01,2.545428255730932321e+01,1.999496970055590239e+01,2.061136304820696452e+01,3.115457366100176273e+01,3.384731733223219408e+01,3.600376975593464124e+01,2.516400220094221396e+01,2.416211682422664353e+01,2.331921258654940488e+01,2.498805322641172211e+01,3.553062106473720405e+01,3.493561039608281504e+01,2.393057752553172435e+01,2.337479433790403505e+01,1.723028707827085171e+01,3.421833134016226552e+01,3.047692286960398533e+01,3.478607486452591502e+01,1.715016823747361485e+01,2.014261985086460882e+01,3.069337735791753019e+01,3.323468927039071019e+01,3.146245990273766324e+01,2.947440374780941497e+01,2.001069526518181618e+01,3.253251065955060994e+01,3.083535931081384973e+01,2.993245864364278219e+01,3.486052702453503827e+01,3.391988312957388274e+01,4.384794658203979623e+01,3.570217917686073150e+01,2.631292316174977586e+01,2.790667841176709629e+01,3.138925925640361569e+01,3.055766839693137626e+01,1.916526489762835084e+01,3.061137224461314332e+01,3.223342896187130435e+01,1.914638937453635847e+01
2.494479483418978916e+01,3.273051249255969708e+01,3.843699288207098874e+01,3.014630760603693105e+01,2.736362304350894092e+01,3.020931641228306219e+01,2.622945888804739312e+01,3.150310210105515196e+01,2.695254395534183800e+01,2.546525615592323177e+01,2.430429082804107566e+01,2.596555766189455738e+01,2.865281984227641487e+01,2.214545582166269000e+01,2.214472919781163895e+01,3.241223036289505188e+01,3.164706863471668896e+01,2.648630245202492972e+01,2.764648954567656958e+01,2.946980219183348026e+01,3.306945500100807322e+01,2.904628976523206418e+01,3.209751388453984333e+01,3.357588909710433001e+01,3.295669993357095251e+01,3.215630577060754547e+01,3.034636866786219045e+01,2.893955386925173556e+01,2.989765752318067982e+01,3.074232653663141690e+01,1.380620938758421623e+01,1.753736768040524652e+01,3.799985889509479620e+01,3.751432867781397817e+01,2.967660512933922234e+01,2.426635281102781150e+01,2.614508625221500537e+01,2.950176838118544254e+01,3.529439276494733946e+01,3.575006033916414339e+01,2.811526501704082648e+01,2.779291633221706093e+01,2.929191939245146870e+01,2.886987385716703969e+01,3.415069007957679759e+01,3.157138052813100870e+01,2.583441764437649368e+01,2.206232391003035076e+01,2.420053934761046932e+01,3.345157279320311261e+01,3.743386722765686869e+01,3.010986151742822159e+01,2.172562801595362814e+01,2.476658139491085819e+01,3.041966681618384172e+01,2.950759356233081476e+01,3.196286357539772638e+01,3.460430656141274142e+01,2.811749713069817602e+01,2.444062867676015571e+01,2.460158463557679909e+01,2.735936931006918371e+01,3.060392368913897698e+01,3.137275226179570708e+01,2.846538091590407049e+01,2.065053440057850764e+01,1.662161991138640005e+01,2.944604461140439255e+01,3.872331193737946364e+01,3.565053657629772488e+01,2.991686718283810009e+01,2.844483345510307259e+01,2.168781048761227126e+01,2.718434638415469351e+01,3.275879649407234950e+01,3.156767641667602575e+01,3.505482016960212377e+01,2.855111846036404089e+01,2.882410400719284382e+01,2.793745990672039170e+01,2.871836432019748031e+01,3.568642758133183435e+01,2.692519748503131893e+01,2.507105182712958680e+01,2.393858458275531831e+01,2.581554071021941255e+01,3.123054028234856716e+01,2.229783232349628364e+01,2.943356367995166423e+01,3.075391498698772352e+01,2.972711626566126242e+01,3.184035656460179453e+01,2.794460458352604348e+01,2.490143534796920122e+01,2.374020347847256218e+01,2.728812314748931200e+01,3.420754005362698535e+01,2.946629368283153383e+01,2.757371394955876553e+01,2.811699898019654142e+01
2.859088689712756093e+01,3.050002110458476778e+01,3.972724390793653271e+01,2.422727144615870642e+01,2.768186868736430739e+01,2.750005038736389551e+01,3.040907910552144244e+01,2.777272946430901612e+01,2.822726937775420808e+01,2.054547551682852102e+01,2.681821028750724523e+01,2.781822377775090160e+01,3.072724812335252409e+01,3.236360474870721760e+01,2.290904549334287665e+01,2.586365684380880126e+01,2.750002894965291134e+01,2.945452875151959660e+01,2.981820391792629010e+01,3.213632293237967730e+01,2.263639640095258798e+01,3.163638413838736341e+01,2.627271032253013772e+01,3.004543858880509788e+01,2.540908794332736065e+01,2.263634598332507508e+01,3.404549719338437797e+01,3.213640372675705947e+01,2.786367952855598418e+01,2.763633515582444744e+01,2.731814222887959787e+01,2.595456364820538653e+01,3.186366761114384261e+01,3.100003614002485719e+01,2.413633544386726015e+01,3.309093451971025246e+01,3.440905583724997996e+01,2.990910251406232589e+01,2.990907621627100710e+01,3.340910323125569903e+01,3.477273324359440210e+01,2.563639251216903858e+01,2.363639069537865822e+01,2.054548853215342419e+01,2.854543022527984775e+01,3.354542529974000331e+01,2.786365910571808513e+01,2.254547475604684692e+01,3.072725848425599082e+01,3.209093485990007366e+01,3.204541402673100947e+01,2.840909781481059326e+01,1.913633307677621431e+01,2.140907757903899267e+01,3.227272686661056866e+01,3.054549256221098474e+01,2.445458343343673491e+01,2.318178137827199237e+01,2.845450881767141738e+01,3.154542091309904350e+01,2.836365781710034994e+01,3.527276614375583819e+01,2.913634017607388316e+01,3.081820220461738558e+01,3.336366360840720091e+01,2.609092397530877960e+01,3.059086430946041801e+01,2.854542162282119122e+01,2.681823255067336476e+01,2.386361446383190099e+01,2.490908709660320142e+01,3.559092042395359101e+01,3.099999772394719955e+01,2.127274592316589974e+01,2.504548192519983374e+01,2.809095531333725404e+01,3.395452903637347930e+01,2.659086827970633493e+01,2.736365721967341003e+01,2.586365970729246655e+01,2.186365156928765074e+01,3.013639596003448062e+01,2.713638922600431869e+01,3.218180532241172642e+01,2.981820281579273058e+01,3.268177756199966666e+01,2.190909281831919841e+01,1.440905816933928918e+01,3.254541404289695095e+01,4.018185228458467861e+01,3.068180815563239960e+01,2.063634028721088498e+01,2.590903900641195534e+01,2.722722915170034241e+01,2.936359296370275374e+01,3.922727380482675130e+01,2.559090635085659571e+01,2.799999972170348528e+01,2.763635510257730488e+01,3.104549047869944900e+01
2.561967440782052563e+01,3.228593477392187339e+01,3.385699843652135144e+01,3.280984587375012040e+01,2.661953749881041986e+01,2.880907148112432026e+01,2.181027706473039274e+01,2.319071149440014423e+01,3.319021998415520613e+01,3.109511897202939679e+01,2.109526055263744837e+01,2.404712189448323301e+01,2.966714810366849520e+01,3.028617042808976834e+01,2.828540532022815057e+01,3.052320179355646701e+01,2.223851060511429623e+01,3.761906471730541313e+01,2.614247914896633418e+01,2.938121436491357485e+01,3.409475142798685710e+01,2.685688095996215807e+01,3.171375833509208420e+01,2.181002023044418436e+01,3.038105941435433976e+01,2.957140700562939628e+01,2.338065070315565919e+01,2.928496625235332473e+01,2.509596993330100290e+01,2.771503439816857650e+01,2.847593447627971130e+01,2.252365352769308160e+01,3.333325453480203038e+01,3.857128040922746948e+01,3.533379075545594361e+01,2.547689373267438384e+01,3.238103308179212547e+01,3.085648201363951770e+01,2.814308127698388518e+01,4.114293203838896318e+01,3.509488413956693620e+01,3.376111516776100530e+01,2.709476854592087491e+01,2.371385878856488461e+01,2.157108190818201265e+01,1.347709820618885956e+01,3.380937921221498499e+01,3.795191243769662037e+01,3.076172599019998088e+01,2.509562811643005276e+01,2.280965441038181396e+01,2.985697362835125546e+01,2.557125696984982355e+01,3.923774557634504134e+01,3.395301821261676167e+01,3.109515299332330684e+01,3.057135882118999604e+01,2.957152788935026066e+01,2.704764937509751732e+01,2.909462044684513771e+01,3.195169775882384400e+01,2.238059245803320607e+01,1.971500246052139715e+01,1.952439474875535907e+01,3.409481391159771135e+01,3.790415911785495950e+01,2.166665910608143619e+01,1.809511443587099322e+01,3.214272378242856121e+01,2.657119393479149139e+01,3.414350453785740314e+01,3.885679889468728021e+01,3.585712179643248021e+01,2.904827304988246794e+01,3.271488695987429196e+01,3.100071908415326760e+01,2.428609080866380054e+01,2.366700653565657220e+01,2.671408121284558490e+01,3.961898698149691000e+01,2.857113185673416922e+01,2.847668616288910215e+01,2.533311048003175614e+01,2.009535993728265879e+01,3.042786752250122362e+01,3.180894579297854108e+01,3.609532350857750060e+01,2.838098599559136659e+01,2.961890321045710905e+01,2.523804691953868939e+01,2.661946802671101153e+01,2.528553006101317280e+01,2.438116848946365423e+01,2.852460429229737926e+01,3.585642768186064444e+01,2.942833759116109604e+01,2.647612765448873162e+01,2.609592158208867829e+01,1.966678379118540576e+01,2.766666693268717836e+01
